Time [h],Current [A],Terminal voltage [V],Discharge capacity [A.h],X-averaged cell temperature [K]
5.911576032613029,0.0,3.3835245432998025,0.6889979266025893,298.15
5.9282426992796955,0.0,3.383524543352447,0.6889979266025893,298.15
5.944909365946363,0.0,3.3835245434387256,0.6889979266025893,298.15
5.96157603261303,0.0,3.3835245435274834,0.6889979266025893,298.15
5.978242699279696,0.0,3.3835245436162413,0.6889979266025893,298.15
5.994909365946363,0.0,3.3835245437049988,0.6889979266025893,298.15
6.011576032613029,0.0,3.3835245437937567,0.6889979266025893,298.15
6.028242699279696,0.0,3.3835245438825146,0.6889979266025893,298.15
6.044909365946363,0.0,3.3835245439712724,0.6889979266025893,298.15
6.061576032613029,0.0,3.3835245440600303,0.6889979266025893,298.15
6.078176422856932,-1.0,3.7747342921681066,0.6723975363586866,298.15
6.094776813100834,-1.0,3.809277371924126,0.6557971461147847,298.15
6.111377203344737,-1.0,3.8196867010922246,0.639196755870882,298.15
6.127977593588639,-1.0,3.8225444219395666,0.6225963656269793,298.15
6.144577983832542,-1.0,3.822959090782397,0.6059959753830774,298.15
6.161178374076444,-1.0,3.822618995180501,0.5893955851391747,298.15
6.177778764320347,-1.0,3.822189837213491,0.572795194895272,298.15
6.194379154564248,-1.0,3.8219549296408517,0.5561948046513701,298.15
6.2109795448081515,-1.0,3.8219971363469587,0.5395944144074674,298.15
6.227579935052054,-1.0,3.822334804567915,0.5229940241635647,298.15
6.244180325295956,-1.0,3.822981561230722,0.5063936339196627,298.15
6.260780715539858,-1.0,3.8239624921957454,0.4897932436757601,298.15
6.277381105783761,-1.0,3.8253128333578337,0.47319285343185746,298.15
6.293981496027664,-1.0,3.8270702628610924,0.4565924631879548,298.15
6.310581886271566,-1.0,3.829275586326344,0.4399920729440522,298.15
6.327182276515468,-1.0,3.831991587179334,0.42339168270015093,298.15
6.34378266675937,-1.0,3.8353513896460254,0.4067912924562483,298.15
6.360383057003273,-1.0,3.8395455518984027,0.39019090221234565,298.15
6.376983447247175,-1.0,3.8441616528858202,0.373590511968443,298.15
6.393583837491079,-1.0,3.848127093542405,0.35699012172454037,298.15
6.410184227734981,-1.0,3.8512550781507855,0.3403897314806377,298.15
6.426784617978882,-1.0,3.8539098396632743,0.32378934123673647,298.15
6.443385008222785,-1.0,3.856414065840802,0.30718895099283383,298.15
6.459985398466688,-1.0,3.8589788357572186,0.2905885607489312,298.15
6.47658578871059,-1.0,3.861744054408756,0.27398817050502855,298.15
6.493186178954493,-1.0,3.864810744726723,0.2573877802611259,298.15
6.509786569198395,-1.0,3.8682594901819103,0.24078739001722324,298.15
6.526386959442297,-1.0,3.872161837146262,0.22418699977332196,298.15
6.542987349686199,-1.0,3.8765842513811384,0.2075866095294193,298.15
6.559587739930102,-1.0,3.8815888304743176,0.19098621928551662,298.15
6.576188130174005,-1.0,3.887231602309747,0.17438582904161395,298.15
